review_id,url,hotel_name,review_date,review_body,user_location,helpful_vote,rating
749995434,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Aqua Aloha Surf Waikiki,"March 8, 2020","Dated basic hotel in need of a facelift. Expensive as well for a moderate room, everything is relatively close in Waikiki so location was ok. Staff were very helpful with all my requests. It was booked through a travel agent and was staying solo so I also had to pay a single supplement which made the price expensive considering the facilities. Breakfast was included i tried it one didn't bother the other three mornings you can read into that.","Christchurch, New Zealand",29,3.0
748805697,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Aqua Aloha Surf Waikiki,"March 2, 2020","We enjoyed our 3 night stay. The breakfast that was included was enjoyable. I actually enjoyed eating noodles for breakfast The pancakes were very good as well. Parking is expensive but we found free parking on the street by the canal . The hotel is close to the beach, the international market and many restaurants. Our room was clean and the bed was comfortable. We didn’t use the pool, it is very small. ","Edmonton, Canada",15,4.0
748360164,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Aqua Aloha Surf Waikiki,"February 29, 2020","Check in staff (and check-out) were very, very rude and unwelcoming. You'd expect when welcoming fellow Kama'aina there'd be a bit more Aloha, but nothing. They didn't want to be there. They also tried to tell me my rate wasn't Kama'aina and wouldn't remove the Resort Fee despite my confirmation stating it was. It really was a terrible first impression, and as they say, first impressions last. Also, their website states they offer Kama'aina a free upgrade if available - no mention of this either.Secondly, elevators were very slow - there are only 2, and one was broken. You need to plan a LOT of time; sometimes as much as 10 minutes, to get up and down.Carpet in the room was dirty. Rooms were NOT serviced (no towels replaced, no cleaning) as my stay was only 2 nights (3 days). When I inquired at reception I was told ""... We only do that for stays over 3 nights"". This was NOT clear anywhere, nor was I told this at check-in. If I was, I would have been OK, and would have realized I could have just asked for new towels.. but the lack of communication was poor.Also, CONSTRUCTION. Lots of drilling beginning at 7am. I was not informed of this during check-in either. Go back to your room at 4pm for a rest? Forget about it - DRILLING. Loud. In reality, I think they give Kama'aina the *worst* rooms.Admittedly, hotels in HNL are only for you to sleep in. They are cheap, good location, but that is it. I would rather spend more $ to get some Aloha. Will NOT recommend, or stay here again, sorry.","Island of Hawaii, Hawaii",34,2.0
746365188,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Aqua Aloha Surf Waikiki,"February 20, 2020","If you want to be in the busy city, then the location of this hotel is decent; near the beach, many restaurants and shops. There is a parking garage where you pay I think $30 USD per night, however it was full when we arrived so we had to find another parking garage, about a 5 minute walk from the hotel. The room was large and the bed was comfortable but everything else was sub par. The couch had large stains and the room looked old. There is also construction next to the hotel, which we could hear in the morning. The free breakfast buffet was just OK. They had toast, scrambled eggs, fruit, pancakes, noodles, some meat and coffee and warm water to drink. I would not stay here again.","Grand Falls Windsor, Canada",80,2.0
737718477,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or0.html?filterLang=en,Aqua Aloha Surf Waikiki,"January 7, 2020",Located within walking distance from the beach. This hotel provides breakfast and it is good. I booked through booking.com and got a small room. Rooms are clean. Hotel staff members are very good and cooperative.,,3,3.0
737635756,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Aqua Aloha Surf Waikiki,"January 7, 2020",Everything was perfect except for the free buffet breakfast. Its the same everyday. The juice tasted like water. But everything else was good. The room was nice and near the beach and markets. The room was spacious and the people are very nice.,"Luzon, Philippines",1,4.0
736396688,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Aqua Aloha Surf Waikiki,"January 2, 2020","Great location, within walking distances of Waikiki Strip, International Market, Hawaiian Royal Centre, central to Honolulu CBD/Waikiki. We got great service from staff at reception and maintenance, whenever needed e.g. I couldn't work out how to work my room card. We also used the car parking facility, you will have a car space allotted. The room was very basic, the photos don't show how dated the rooms are. But we were happy with them because they were spotlessly clean and were serviced every day. We had the best night's sleeps on their beds and pillows each night, air conditioning wasn't noisy for me. And there is a room next to the bathroom for make up etc. It was the best value for money at Christmas time in Waikiki. Would definitely stay here again. If you come here expecting 4 star or to look exactly as the pictures suggest e.g. brand spanking new, this isn't likely to meet your expectations if you are after fancy hotel. But if you're after value for money in Waikiki, a clean room to stay and a budget to stick to, and a laidback chill atmosphere that feels like you are at the beach, this is a great choice. We regretted that we weren't able to stay in this hotel for our entire stay in Honolulu. The one we went to after we left Aqua (Pacific Marina Inn) made us wish we had been able to stay at Aqua.","Melbourne, Australia",12,4.0
736133917,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Aqua Aloha Surf Waikiki,"January 1, 2020","We booked a last minute trip to Oahu over Xmas week and then realized that everything was full and expensive. We were able to get a room at Aqua Aloha Surf. It is a good hotel- they have a hearty breakfast with Asian lunch food as well as good pancakes (we got tired of it after a few days). It is a great location and the service was mostly very good. They have laundry facilities in the basement, cold water in the lobby, and free movie rentals. The deluxe room was big enough for a family of four if you don’t mind a double size bed. We got the deluxe room that has a double, twin, and sofa bed. We didn’t try pulling out the sofa but it worked as a single bed. One issue was the noise outside of the hotel. For the first couple of nights we left the glass door open (prefer no a/c) but it was terribly noisy with a bar across the street as well as construction. For the rest of the time we slept with the glass door closed, and a/c on and the noise was no longer an issue. There is a nice place to walk on a canal right next to the hotel, and plenty of rental bikes nearby. Excellent, cheap food everywhere. Overall, a great stay! Room has a microwave and mini fridge. ","Playa del Carmen, Mexico",14,4.0
734527743,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Aqua Aloha Surf Waikiki,"December 24, 2019",The first morning I was there I was awoken by heavy construction noise on the 'beach' side of the hotel (203). I would not rent this room to a deaf person! Maybe if you're an early riser it would be fine. Room 313 was bigger and quiet!,"Port Moody, Canada",5,3.0
733936960,https://www.tripadvisor.com/Hotel_Review-g60982-d86959-Reviews-Aqua_Aloha_Surf_Waikiki-Honolulu_Oahu_Hawaii-or5.html?filterLang=en,Aqua Aloha Surf Waikiki,"December 21, 2019","When we travel to Hawaii we always stay on the North Shore for the surf comp. Our last night is always spent in Waikiki before flying home early. Year after year we waste money on accomodation that we don’t really use as we are on the town until late and leave at 5:30am. This year we decided to save some money and stay a couple of streets back from the action. The location was fine, even though there was a lot of construction happening right next door. Very clean and first impressions were excellent. Spacious room with great facilities in the room. The bed was super comfy. Only complaint is we were room 803 (last room on the block) the wind from outside kept banging our door, all night, sounded like someone was trying to break in. This was consistent all night even though my husband tried several methods of trying to block it out. Such a shame as otherwise this place was excellent value for money.","Tweed Heads, Australia",49,3.0
