review_id,url,hotel_name,review_date,review_body,user_location,helpful_vote,rating
753414465,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or0.html?filterLang=en,The Gallivant Times Square,"May 10, 2020","Clean, Modern, extremely lavish. Strong smell of body odor in the hallway though , elevator sounded a lil shabby, but overall great for an amazing price! Bed linens were extra fluffy, parking is a Lil’ expensive, but it’s NYC! ",New York,0,5.0
753371546,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or0.html?filterLang=en,The Gallivant Times Square,"May 8, 2020","My sister was due to graduate in May. We had family from France flying to NY for the event. I had booked two hotels rooms for family to come and celebrate. The graduation was cancelled along with the rest of our travel plans. All of our flights were refunded except for the hotel. I originally booked a non-refundable rate which I understand the terms of that, however, these are extenuating circumstances, some that no one could predict. All I was allowed was a voucher for this specific hotel to be used within a year. My family from France certainly does not plan on flying here anytime soon and I am a healthcare worker still working many overtime hours taking care of those in need. I most likely will not be able to book these rooms again and will lose out on over a thousand dollars. Many businesses have been flexible during these times, I most certainly will be bringing my business elsewhere than the Gallivant Times Square.","Boston, Massachusetts",0,1.0
752894392,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or0.html?filterLang=en,The Gallivant Times Square,"April 24, 2020","I enjoyed my stay at the Gallivant. Nice & friendly staff. The room was cozy & comfortable. Upgraded my room from a Full to a King bed, with no problem. Close to Radio City Music Hall & other Times Square attractions. I didn't have to venture far at all. I will definitely stay at the Gallivant again. ","New York City, New York",0,5.0
752725422,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or0.html?filterLang=en,The Gallivant Times Square,"April 17, 2020",This hotel has a fantastic location so close to times square. The pictures on their website are not representative of the actual decor. It is not the cleanest and the staff leave a lot to be desired. Also be careful if you book through British Airways as they sell upgraded rooms that the hotel categorically state they don't have. I would look for another hotel for my next visit.,,1,3.0
752530103,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or0.html?filterLang=en,The Gallivant Times Square,"April 12, 2020",Rooms are clean but tiny Coffee maker in room l'm English we drink tea!!!!no fridge for fresh milk no shelf to put make-up on or anything else for the price charged rooms could be alot better!! I spemd alot of time in N/Y would l return to the Gallivant NO,,0,4.0
751695841,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or5.html?filterLang=en,The Gallivant Times Square,"March 23, 2020","Hotel has construction on 2 sides, you won't be informed but the balconys are out of use. I booked the PH has no balcony access, a shower that dripped all day and night, Tiny bathroom considering its a 2 B/R and the bathroom is through the bedrooms so not great if two couples booked it. I had a number of issues with the hotel and emailed the manager to discuss before doing any reviews however this has been ignored so now here's my review. I booked the PH for $2000 (just over - for my 40th Birthday treat) and my friends booked a family for $600. Her room was larger, had a huge balcony she could access and also had an extremely last master bathroom, the type you would expect in a Penthouse! I had no access to my balcony through construction (was not informed at any point, until I walked into the room to find out for myself) The door wasn't even secure and blew open twice during the night from the wind. The shower dripped all day and night and cleaners left towels in the shower tray to try and reduce noise, it didn't work and was very annoying when trying to sleep! The manager on site was polite but seems had no power to offer any compensation or alternatives which is ridiculous. I would definitely say if you're going to stay here, get the cheaper room. Youll be crazy if you pay what I did when you see what the other rooms get in comparison.The positive for the hotel is the location - 2 mins to Times Sq without the constant noise.",,0,2.0
751629235,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or5.html?filterLang=en,The Gallivant Times Square,"March 22, 2020","stayed here 4 nights from feb 24th and it was perfectly fine for the price we paid. Rooms are clean and tidy, reception staff are great and helpful. We had a room facing 48th street and street noise wasn't anything excessive, you soon get used to the police and fire engine sirens. You are a 2 minute walk from times square so location could not be better. Would stay here again next time we visit","Hartlepool, United Kingdom",7,4.0
751628546,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or5.html?filterLang=en,The Gallivant Times Square,"March 22, 2020","I recently stayed at this hotel, it was nothing like The brochure!!! When I arrived I opened a press and a glass fell out cutting my foot. I was offered an ambulance by the hotel.. not antiseptic cream and plasters!!! Never asked for the remainder of my stY was my foot ok, despite me having to get painkillers!Then had to pay for them to mind my luggage whilst I waited to go to airport!! Disgraceful customer service and a very rude manager!!!!",,0,1.0
751088042,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or5.html?filterLang=en,The Gallivant Times Square,"March 16, 2020","Plus points:-Friendly, helpful staff-Clean rooms - cleaned every day and towels changed.....Also toiletries and hair dryer supplied......-Good location - near Broadway and the theatres/restaurants and not far from empire state building, tour buses also available on 47th which is next street. A 24 hour pass on the tour bus is @$50.00 includes the night tour bus and ferry on the river.....Minus points:- Some noise - hotel room at front of building on the 4th floor, some exterior noise overnight as near broadway and traffic, also a fire station is around the corner so some occasional sirens, got round this by leaving the television on low overnight when sleeping....-No breakfast or restaurant/bar at hotel, there is a Chinese restaurant adjoining the hotel, got a good 3 course dinner for $35.00..... there are plenty of cafe's for breakfast and lunch nearby.....- Showers tended to run cold in the evenings, but ok in the mornings.....Overall would recommend for the location, comfort of the rooms and the friendly staff...... my 1st visit to New York and thoroughly enjoyed!!! ","Ipswich, England, United Kingdom",34,4.0
750967234,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or5.html?filterLang=en,The Gallivant Times Square,"March 15, 2020",This hotel is well situated but the hotel needs some new house keeping staff our bathroom door was covered in human faeces spoke to reception and asked to speak to manager but that old chestnut IN A MEETING got given a card with housekeepers contact details but didn't bother because someone should of contacted us with some kind of apology just to add it did cleaned but it looked like room had just a quick clean because my friends room had pubic hair on toilet,,0,1.0
750940897,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or10.html?filterLang=en,The Gallivant Times Square,"March 15, 2020","We recently stayed here and found out stay very enjoyable, very convenient location as it is in Times Square but just far away from broadway etc to not have all the noise. The staff were very helpful and we had complimentary bottles of water daily. Also free WiFi. A member of the team Sunny also helped us with late check out for no extra cost. Although the rooms were pretty standard they were cleaned with fresh towels daily. Can highly recommend this hotel. ","Guernsey, United Kingdom",0,3.0
750742454,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or10.html?filterLang=en,The Gallivant Times Square,"March 13, 2020","I had not been to this hotel in a few years. It seems like they have made some renovations since my last visit. The location is good, quality tv & safe in the room. The daily fee is the part I don't like, not enough perks to justify the extra cost per day!","New York City, New York",7,3.0
750588875,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or10.html?filterLang=en,The Gallivant Times Square,"March 12, 2020",Stayed 6th march for 4 days had a good stay small but clean room my probem is why has the urban tax been taken out of my account as sterling and not us dollers paid £137 68 sterling when should have been $137 68 dollars explanation please ,"Llandudno, United Kingdom",0,3.0
750143543,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or10.html?filterLang=en,The Gallivant Times Square,"March 9, 2020","Room was bigger than expected, cleaned perfectly everyday. Central to everything. The only thing I can pick on is at peak times you can be waiting for an elevator for a while so get your walking legs on but that is just me being impatient. Thoroughly enjoyed ourselves. ",,2,5.0
749878095,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or10.html?filterLang=en,The Gallivant Times Square,"March 8, 2020","Hotel was great. All of the staff I encountered in the trip were very helpful and super friendly, it is an awesome location! My first stay here, but I’ll for sure be back.. I’m already looking forward to my next trip! Thank you for a great couple days, much appreciated. ","Houston, Texas",0,5.0
749784824,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or15.html?filterLang=en,The Gallivant Times Square,"March 7, 2020","Location is good. The room was small. It was clean. There was a coffee maker but no fridge. Not much for extras at this hotel, however you will pay a high extras fee called ""urban fee"". I would've considered this hotel a great value without that fee.",Ohio,13,3.0
749765445,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or15.html?filterLang=en,The Gallivant Times Square,"March 7, 2020","Hotel is really central, stone throw away from time square. ideal place to stay if you need to get around all of manhattan. Hotel was clean and tidy, reasonable price. 100% would stay here again if I were to return to Newyork","Newport, United Kingdom",1,5.0
749636073,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or15.html?filterLang=en,The Gallivant Times Square,"March 6, 2020","Location central to Times Square but hotel itself very dark in Reception and spotlights in room not very well positioned resulting in terrible lighting. No mirror near plugs, room windows and blinds filthy. Bed smaller than a double and very high. Shower had lukewarm water two out of the 3 days of our stay. Hotel tax extortionate and definitely not worth it at The Gallivant. Will not be returning. ","Bury St. Edmunds, United Kingdom",0,1.0
749522309,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or15.html?filterLang=en,The Gallivant Times Square,"March 6, 2020","This hotel was recommended to me by a friend who had stayed previously. And I have to say it was a lovely stay. The rooms are fairly quiet. I was able to hear people in the corridor outside but nothing from my neighbours. The bed was really comfortable with a choice of pillow. The most comfortable I had had in four weeks of travelling! My only discomfort was the room temperature. I do like it to be fairly cool to sleep but I couldn't reduce the temp as the fan was too noisy to leave on for too great a time. I had a small double which was great for one, it might be a bit cosy for a couple.The hotel is 2 minutes from Times Square and 2 blocks - about 5 minutes from Hells Kitchen so location is brilliant. There is a theatre right next door so time to pop back to your room in the interval.Staff are friendly and helpful and full of useful information. I would definitely stay again","Newquay, United Kingdom",6,4.0
749345120,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or15.html?filterLang=en,The Gallivant Times Square,"March 5, 2020","Pros:This is right on Times Square! Been to NYC 3 times now and this is by far the best location.Quick service - the hairdryer broke, rang down and new one at my door within minutes. Batteries died in the remote - same thing, less than 5 mins. Really great service in that way.Lovely smell in the reception area. Fancy fish tank.Cons:This hotel has jumped on the “resort fee” bandwagon. They’ve named theirs “urban tax” seen as referring to themselves as a resort is stretching it. For your urban tax, of a massive $35 per day, you get WiFi and a small bottle of water. Before this crazy charge such things were included or complimentary - to claim water and WiFi is an added extra in 2020 is a bit silly. So you might get a great nightly rate on your hotel site - but remember to add $35 to that! It’s a shame this hotel have jumped on this bandwagon, I hope this resort fee craze is the next thing to be regulated.Cleanliness - not great. I thought it could do with a good scrub when I arrived but it wasn’t terrible. Then on the last day a huge cockroach came strolling out from under my bed!! Gross! It looked like something out of men in black. I let reception know and went to breakfast so they could go in and get it, but they mustn’t have been able to find it because when I came back there it was right behind the door. My husband had to stand on it and it crawled up his leg. Absolutely disgusting. Now this maybe isn’t a huge deal to New Yorkers (?) but you don’t get these where I’m from and it totally grossed me out.Room is small but that’s to be expected in NY.So all in all points lost for the resort fee and the attacked of the giant man eating cockroach (ok maybe it wouldn’t have eaten me but it was huge)","Grimsby, United Kingdom",21,2.0
749260232,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or20.html?filterLang=en,The Gallivant Times Square,"March 5, 2020",Trip was brilliant everyone was so helpful can't wait to come back .Seeing the sights was dream come true never thought I was be here truly one of the best holidays l ever had .would definitely recommend it to my friends ,"Stanley, United Kingdom",0,5.0
749214702,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or20.html?filterLang=en,The Gallivant Times Square,"March 5, 2020","Although the foyer is bright and clean the hotel itself is shabby, tardy, in need of an overhaul and filthy. Night managers are rude and inconsiderate. Spent the last of our honeymoon there from Thursday 27th Feb to Sunday 1st March. Got no sleep at all due to road noise, even though we were originally on 10th floor. Heating made a continuous clunking throughout the night. Paint peeling from ceilings, carpets in corridors threadbare and stained. Holes in bedroom walls badly filled in, paintwork atrocious, very dark colours and poor lighting. Nothing like as shown on website. There website is misleading and misrepresents what you get. Claim that wi-fi is free but was covered in their urban fees. Had to be moved to third floor on second night after arguing with manager from midnight to 2 am as their was a rave in a warehouse next door. Noise was unbelievable. Second room on third floor was smaller and dirtier and had no heating. It was minus 1 degree celsius outside! In both rooms the shower was hanging off the wall. Water stains on bedroom ceiling. They also hit you with additional charges called an ""urban fee"". Charge you $50 per night, then deduct $36.42 per night, but you may not get deposit back because of ""incidentals"". DO NOT USE THIS HOTEL. IT IS DISGUSTING< MORE LIKE A DOSS HOUSE. Hotel was also covered with scaffolding and plastic sheets over the outside of the windows. The inside of the windows had holes and flaking plster/cement work.","Walsall, United Kingdom",2,1.0
749133167,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or20.html?filterLang=en,The Gallivant Times Square,"March 4, 2020","There were 4 of us put in one family room. There were 2 double beds and a bunk bed. The bunkbed looked completely unsafe with a warning at the side of it saying that it was an unsafe bed. We complained about the bunks, stating we felt that it would be unsafe for us to sleep in on the top (which only had a small barrier to stop anyone falling out) and the bottom - which was falling apart. The staff didn’t take our complaint well, making us feel as if we were the problem. After the complaint a roller bed was finally put in our room - however it wasn’t worth the money we paid. Our room itself was clean and the bathroom was pleasant. However, the heating / AC didn’t work and our windows weren’t safe either - we were boiling all night. The location was great, and right in the middle of the buzz of Central Park - which did make it noisy at night - however that was expected.",,0,3.0
749107203,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or20.html?filterLang=en,The Gallivant Times Square,"March 4, 2020","We stayed at The Gallivant Hotel 23rd-28th Feb 2020 in room 305.We were greeted by a friendly welcome on reception and check-in was smooth.Soon after arriving in the room we had an issue with the hot water and shower, which after reporting to reception, the maintenance man came promptly and fixed it.Our room was of a comfortable size and was fine for our needs. A modern and fresh feel. We had 3 issues we encountered, 1 was the hot water took a good 2 or 3mins to get hot. 2, The bathroom was very small, opening the door and it missing the toilet about an inch or so. The shower area was fine however the glass screen in our opinion should of been bigger coming out further as the floor got soaked each time puddling in places and also the spot lights in the room on ceiling were VERY bright (in our opinion too bright) which is why I've scored down a mark only for these.(4/5)The location of this hotel is FANTASTIC, on W48th Street inbetween 8th Avenue and Times Square, literally a 20second walk on to Times Square. All the theatres on Broadway close by, diners and shops. The location is what sells this hotel. I would recommend this hotel to people however next time I would try another hotel close by, that's not saying in the future I wouldnt stay here again.","Greater London, United Kingdom",84,4.0
748981946,https://www.tripadvisor.com/Hotel_Review-g60763-d75711-Reviews-The_Gallivant_Times_Square-New_York_City_New_York-or20.html?filterLang=en,The Gallivant Times Square,"March 3, 2020","Just had the unfortunate encounter of meeting ‘Alfonso’ on the front desk, we simply asked for a bottle of water which is available ‘on request’ to be told abruptly ‘see the manager’ at 8am, very, very rude unhelpful person, we think ‘Alfonso’ should learn more people skills before he deals with paying customers, he found the whole situation amusing while talking to a colleague and even refused to acknowledge us, would do anything to avoid this arrogant, rude person again ","New York City, New York",0,1.0
