review_id,url,hotel_name,review_date,review_body,user_location,helpful_vote,rating
752780607,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or0.html?filterLang=en,"The Standard, High Line","April 20, 2020",if you want anything added to your room... which i HIGHLY recommend... call concierge and ask for Lillian Clew. She made our staycation the best trip ever. She was so helpful and went above and beyond with my room request. She took my partners and i's nick names and rolled with them HARD. thank you again Lillian.,,0,5.0
751346160,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or0.html?filterLang=en,"The Standard, High Line","March 18, 2020","First time staying at The Standard and it did not disappoint. The room was beautiful, the amenities exceptional, and a special shout out to Nikolas, who went above and beyond to make my stay amazing. Definitely coming back in the future!",,1,5.0
751342746,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or0.html?filterLang=en,"The Standard, High Line","March 18, 2020","The entire experience was spot on from start to finish. I had the help of Anna at the front desk when checking in. She upgraded my room free of charge and was so sweet. Room was clean, views were out of this world, and the atmosphere was just so cozy. Would def recommend and come back. Thank you Anna!",,1,5.0
751326910,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or0.html?filterLang=en,"The Standard, High Line","March 18, 2020","You don’t have to be a guess to visit this nice place.Wonderfull views on Manhattan. This music was bumping, if you like house music you should visit this place. Thanks Oleksandr for nice customer service and vibe. Can’t wait to see pool on summer time and rooftop bar.",,1,5.0
751307583,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or0.html?filterLang=en,"The Standard, High Line","March 18, 2020","I stayed at the Standard for my birthday and it was an unbelievable experience . The view from the room was breathtaking, especially at golden hour. Nikolas took the stay to the next level and really made my stay feel special. When I entered the room I was greeted by some birthday treats and even little champagne! Hands down one of the best birthdays ever.","Brooklyn, New York",1,5.0
751132438,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or5.html?filterLang=en,"The Standard, High Line","March 16, 2020","Like all of the Standard properties (I am most familiar with the one in Miami Beach), this one is beautiful. My favorite element of the room was the view! The windows let you tour and enjoy the city with your shoes off while you recline in comfortable luxury. Not enough? The rooftop is wonderful! Definitely will return in the near future. ","Miami, Florida",8,5.0
751005222,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or5.html?filterLang=en,"The Standard, High Line","March 15, 2020","Last weekend my girlfriend and I had an amazing time at The Beer Garden I was happy about the prices on the drinks and food. Palmira at the ticket booth was very helpful and recommended us a few things on the menu, I will be coming back again.",,1,5.0
751002941,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or5.html?filterLang=en,"The Standard, High Line","March 15, 2020",Went to the top of the standard for drinks after dinner and was thoroughly impressed. Our server Meghan was so kind and accommodating. She made sure that we got a great view and brought our cocktails out to us rather quickly. She was also very friendly and suggested us some great drinks and appetizers for our group. The ambiance here is great and the service is above expected. Definitely planning on coming here again,,1,5.0
750989003,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or5.html?filterLang=en,"The Standard, High Line","March 15, 2020","Went to Le Bain last sunday with a couple of friends, we had so much fun. The place has an amazing view and vibes to be remembered for. Service in this place is so good, which is something weird to say in NYC. Everybody working there was so nice but I will have to give a special shout out to Olek, he made us delicious drinks, he was super prompt, did cool bar tricks and remembered for the rest of the night exactly how each of us liked our drinks.",,1,5.0
750978301,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or5.html?filterLang=en,"The Standard, High Line","March 15, 2020","I absolutely love the Standard High Line. I have been to many hotels in NYC and this is by far one of the best. Great location, awesome hotel, and amazing staff. Kayleigh at the front desk was awesome and extremely helpful. All the staff at the hotel especially Kayleigh, Rey, Ryan, and Kaboo provided topnotch, first-class hospitality and service. They are the best! The room is amazing and super comfortable, love the ceiling to floor windows with stunning views. And the drinks and view at Le Bain can’t be beat. Highly recommend this fabulous hotel and can’t wait to come back!",,1,5.0
750933028,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or10.html?filterLang=en,"The Standard, High Line","March 14, 2020",It was a nice trip and I’m really happy I choose this hotel. I’ve met Olek there - really nice guy who made best service I’ve ever see in my life Everything was good but music is perfect Going to come again to have some good time ,"Kiev, Ukraine",1,5.0
750909974,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or10.html?filterLang=en,"The Standard, High Line","March 14, 2020","I visited Palmira at inwood heights and she did an amazing job conducting facials . Left my clean super clean. She has advanced equipment; long seat, steamer for the face; oils, roller for the lymphatic system. I recommend most tourist to go see her.","Bronx, New York",1,5.0
750773539,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or10.html?filterLang=en,"The Standard, High Line","March 13, 2020",I am obsessed with Biergarten!!!!!!! My favorite spot in all of NYC. Perfect place in these corona times - so much hand sanitizer available and lots of gloves!!!!!!!!!!!!! Lauren joe and Paul are the best. Ask for them. They were incredible to my dog and gave amazing service. Thank you guys and we’ll see you again soon. ,,1,5.0
750766367,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or10.html?filterLang=en,"The Standard, High Line","March 13, 2020",I went on a date with bae after work and it was the perfect vibe Love coming here for a fun night out but what makes the night even better is getting Box girl Rachel and beertender Claire part of my crew!! Tell them Christine sent you!! I more tidbit; They have a Ticket system & you can only buy beer with tickets . So make sure you you inquire on where to purchase!,"New York City, New York",5,5.0
750516468,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or10.html?filterLang=en,"The Standard, High Line","March 11, 2020",Met my family here for drinks and food. Great beer garden and ticket girl Rachel was super helpful. So was bar tender Claire. Great beer and great atmosphere!! Would definitely recommend to others and will be back soon.,,1,5.0
750253300,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or15.html?filterLang=en,"The Standard, High Line","March 10, 2020","Great location and views from the rooms. Booked directly through the website and had no issues--all questions were promptly answered, etc. Bed was comfortable and loved the tub in the bathroom (Deluxe Queen). Not much sound proofing on rooms--easy to hear what was happening next door and in the hallway. Toilet was in a separate room, which was nice, but the close quarters of the room still made it slightly awkward for a romantic couple weekend. Only things we'd change is the music in the public spaces was overbearing and less-than-ideal (""Greatest Hits of the 70s and 80s"" type stuff) and the downstairs bar/coffee shop service left something to be desired--had to ask for change, difficulties getting attention of the servers, etc.",,0,4.0
750171389,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or15.html?filterLang=en,"The Standard, High Line","March 9, 2020","I had the pleasure to go to Le Bain right before the Christmas holiday and what a time it was. If you are looking for a great time with an amazing view, I highly recommend you visit Le Bain. Olek made amazing drinks that were so delicious and gave one of the best customer service I've experienced from any bar in NY.",,1,5.0
750150293,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or15.html?filterLang=en,"The Standard, High Line","March 9, 2020","Amazing rooftop bar Lebain with professional staff and polite people, bartenrers doing the job so good and drinks are well made, great atmosphere and super design.Bartender Alexander make some cool tricks with shakers its awesome.Me and my friends defenitely come back here.I need more pictures with horse.Go ride white horse )))))","New York City, New York",0,4.0
750124014,https://www.tripadvisor.com/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York-or15.html?filterLang=en,"The Standard, High Line","March 9, 2020","I booked a Corner Room with my points from Capital One. This was my first time not booking directly with a hotel and it did not go well. All my confirmations showed I booked a Corner Room but The Standard only had records for a regular room. I know there are worse things in life but I felt my experience at the front desk was less than desirable. I flew all the way across the country and just go out of a cab and the front desk/management really failed on an opportunity to have a customer for life. They even reviewed my Capital One confirmation and verbally acknowledged they had plenty of those rooms available. All they could do was suggest I go up to the room they provided and call Capital One. Then if I got it straightened out, I could haul all my stuff back down, talk to them again for an hour and get a new room. The Standard either does not empower their employees to assist or really does not care to help. I know the screw up is 99% on Capital One but The Standard really bamboozled an opportunity to show superior customer service. Overall it was just awkward working with them and NO I would not book with them again!","Madison, Wisconsin",1,2.0
